Line-number,Type,State,County,Town,FIPS,Server-owner,ArcGIS-url,https,Show-contents,SSL,Open,Comment
204,2,Alabama,Morgan,,01103,,https://web2.kcsgis.com/kcsgis/rest/services/Morgan,Y,Y,OK,Y, 
205,2,Alabama,Morgan,,01103,,https://web5.kcsgis.com/kcsgis/rest/services/Morgan/Public/MapServer,Y,Y,OK,Y,
206,2,Alabama,Pike,,01109,,https://arcgis5.roktech.net/arcgis/rest/services/Pike,Y,Y,OK,Y,
207,2,Alabama,St. Clair,,01115,,https://map.stclairco.com/arcgis/rest/services,Y,Y,OK,Y,
208,2,Alabama,Shelby,,01117,,https://maps.shelbyal.com/arcgis/rest/services,Y,Y,OK,Y,
209,2,Alabama,Talladega,,01121,,https://web5.kcsgis.com/kcsgis/rest/services/Talladega,Y,Y,OK,Y, 
210,2,Alabama,Talladega,,01121,,https://web5.kcsgis.com/kcsgis/rest/services/Talladega911,Y,Y,OK,Y,
211,2,Alabama,Tuscaloosa,,01125,,https://arcgis.tuscco.com/arcgis5/rest/services,Y,Y,OK,Y,
212,2,Alabama,,Auburn,,,https://gis.auburnalabama.org/public/rest/services,Y,Y,OK,Y,
213,2,Alabama,,Birmingham,,,https://gisweb.birminghamal.gov/arcgis/rest/services,Y,Y,OK,Y,
214,2,Alabama,,Boaz,,,https://web2.kcsgis.com/kcsgis/rest/services/Imagery/AL_BoazCity_Imagery/MapServer,Y,Y,OK,Y,
215,2,Alabama,,Escambia,,,https://arcgis4.roktech.net/arcgis/rest/services/escambia,Y,Y,OK,Y,
216,2,Alabama,,Gadsden,,,https://coggis.cityofgadsden.com/arcgis/rest/services,Y,Y,OK,Y,
217,2,Alabama,,Huntsville,,,https://maps.huntsvilleal.gov/arcgis/rest/services,Y,Y,OK,Y,
218,2,Alabama,,Madison,,,https://madmaps1.madisonal.gov/server/rest/services,Y,Y,OK,Y,
219,2,Alabama,,Mobile,,,https://maps.cityofmobile.org/arcgis/rest/services,Y,N,OK,Y,
220,2,Alabama,,Montgomery,,,https://gis.montgomeryal.gov/server/rest/services,Y,Y,OK,Y,
221,2,Alabama,,Pelham,,,https://maps.pelhamalabama.gov/arcgis/rest/services,Y,Y,OK,Y,
222,2,Alabama,,Tuscaloosa,,,https://services1.arcgis.com/DADyRNMb7tdzKmmq/arcgis/rest/services,Y,Y,OK,Y,
223,2,Alaska,,,02,Alaska Department of Environmental Conservation,https://dec.alaska.gov/arcgis/rest/services,Y,Y,OK,Y,
224,2,Alaska,,,02,Alaska Department of Fish and Game,https://gis.adfg.alaska.gov/mapping/rest/services,Y,Y,OK,Y,
225,2,Alaska,,,02,Alaska Division of Geological & Geophysical Surveys,https://maps.dggs.alaska.gov/arcgis/rest/services,Y,Y,OK,Y,
226,2,Alaska,,,02,Alaska Department of Natural Resources,https://arcgis.dnr.alaska.gov/arcgis/rest/services,Y,Y,OK,Y, 
227,2,Alaska,,,02,Alaska Department of Natural Resources,https://dog.dnr.alaska.gov/gis/rest/services,Y,Y,OK,Y,
228,2,Alaska,,,02,Alaska Department of Transportation and Public Facilities,https://services.arcgis.com/r4A0V7UzH9fcLVvv/ArcGIS/rest/services,Y,Y,OK,Y,
229,2,Alaska,,,02,Alaska Department of Commerce - Community - and Economic Development,https://maps.commerce.alaska.gov/server/rest/services,Y,Y,OK,Y,
230,2,Alaska,,,02,NOAA - Alaska,https://alaskafisheries.noaa.gov/arcgis/rest/services,Y,Y,OK,Y,
231,2,Alaska,,,02,Other data,https://elevation.alaska.gov/arcgis/rest/services,Y,Y,OK,Y, 
232,2,Alaska,,,02,Other data,https://services1.arcgis.com/7HDiw78fcUiM2BWn/arcgis/rest/services,Y,Y,OK,Y,
233,2,Alaska,Anchorage,,02020,,https://services2.arcgis.com/Ce3DhLRthdwbHlfF/ArcGIS/rest/services,Y,Y,OK,Y,
234,2,Alaska,Kenai Peninsula Borough,,02122,,https://maps.kpb.us/gis/rest/services,Y,N,OK,Y,
235,2,Alaska,Kodiak Island Borough,,02150,,https://services1.arcgis.com/R5BNizttyFKxRSMm/arcgis/rest/services,Y,Y,OK,Y,
236,2,Alaska,Matanuska-Susitna Borough,,02170,,https://maps.matsugov.us/map/rest/services,Y,N,OK,Y,
237,2,Alaska,Matanuska-Susitna Borough,,02170,,https://maps.matsugov.us/imagery/rest/services,Y,N,OK,Y,
238,2,Alaska,,Anchorage,,,https://www.ancgis.com/arcgis/rest/services,Y,N,OK,Y,
239,2,Alaska,,Juneau,,,https://epv.ci.juneau.ak.us/arcgis/rest/services,Y,Y,OK,Y,
240,2,Alaska,,Ketchikan,,,https://services.arcgis.com/4YineAQdtmx0tv46/ArcGIS/rest/services/KetchikanAKFeatures/FeatureServer,Y,Y,OK,Y,
241,2,Arizona,,,04,Arizona - AZGEO - Open Data,https://azgeo.az.gov/arcgis/rest/services,Y,Y,OK,Y, 
242,2,Arizona,,,04,Arizona - AZGEO - Open Data,https://services6.arcgis.com/clPWQMwZfdWn4MQZ/arcgis/rest/services,Y,Y,OK,Y,
243,2,Arizona,,,04,Arizona Department of Environmental Quality,https://mygis.azdeq.gov/map/rest/services,Y,Y,OK,Y,
244,2,Arizona,,,04,Arizona Game and Fish Department,https://arcgis.azgfdportal.com/arcgis/rest/services,Y,N,OK,Y,
245,2,Arizona,,,04,Arizona Department of Transportation,https://gis.azdot.gov/gis/rest/services,Y,N,OK,Y,
246,2,Arizona,,,04,Arizona Department of Water Resources,https://services.arcgis.com/C34zQ7veRS0V1t04/arcgis/rest/services,Y,Y,OK,Y,
247,2,Arizona,,,04,Arizona Land Department,http://gis.azland.gov/arcgis/rest/services,N,Y,,Y,
248,2,Arizona,,,04,Various layers,https://services6.arcgis.com/l7uujk4hHifqabRB/ArcGIS/rest/services,Y,Y,OK,Y,
249,2,Arizona,,,,Maricopa Association of Governments,https://geo.azmag.gov/arcgis/rest/services,Y,Y,OK,Y,
250,2,Arizona,Cochise,,04003,,https://services6.arcgis.com/Yxem0VOcqSy8T6TE/arcgis/rest/services,Y,Y,OK,Y,
251,2,Arizona,Coconino,,04005,,https://webmaps.coconino.az.gov/arcgis/rest/services,Y,Y,OK,Y,
252,2,Arizona,Gila,,04007,,https://gis.gilacountyaz.gov/arcgis/rest/services,Y,Y,OK,Y,
253,2,Arizona,Greenlee,,04011,,https://gis.newedgeservices.com/arcgis/rest/services/Greenlee,Y,Y,OK,Y,
254,2,Arizona,La Paz,,04012,,https://gis.lapazcountyaz.org/server/rest/services,Y,Y,X,Y,
255,2,Arizona,Maricopa,,04013,,https://gis.mcassessor.maricopa.gov/arcgis/rest/services,Y,Y,OK,Y, 
256,2,Arizona,Maricopa,,04013,,https://gispreview.maricopa.gov/arcgis/rest/services,Y,N,OK,Y,
257,2,Arizona,Maricopa,,04013,,https://gis.maricopa.gov/arcgis/rest/services,Y,N,OK,Y,
258,2,Arizona,Maricopa,,04013,,https://gis.maricopa.gov/dot/rest/services,Y,N,OK,Y,
259,2,Arizona,Mohave,,04015,,https://mcgis.mohave.gov/arcgis/rest/services,Y,Y,OK,Y,
260,2,Arizona,Pima,,04019,,https://pimamaps.pima.gov/arcgis/rest/services,Y,Y,OK,Y,
261,2,Arizona,Pinal,,04021,,https://gismaps.pinalcountyaz.gov/webapps/rest/services,Y,Y,OK,Y,
262,2,Arizona,Santa Cruz,,04023,,https://mapservices.santacruzcountyaz.gov/wagis01/rest/services,Y,Y,OK,Y,
263,2,Arizona,Yavapai,,04025,,https://services1.arcgis.com/BajuNXbtZNiBKFkx/arcgis/rest/services,Y,Y,OK,Y,
264,2,Arizona,Yuma,,04027,,https://arcgis.yumacountyaz.gov/webgis/rest/services,Y,Y,OK,Y,
265,2,Arizona,,Mesa,,,https://services2.arcgis.com/1gVyYKfYgW5Nxb1V/arcgis/rest/services,Y,Y,OK,Y,
266,2,Arizona,,Phoenix,,,https://maps.phoenix.gov/pub/rest/services,Y,Y,OK,Y,
267,2,Arizona,,Scottsdale,,,https://maps.scottsdaleaz.gov/arcgis/rest/services,Y,N,OK,Y,
268,2,Arizona,,Tempe,,,https://gis.tempe.gov/arcgis/rest/services,Y,Y,OK,Y,
269,2,Arizona,,Tucson,,,https://maps2.tucsonaz.gov/arcgis/rest/services,Y,Y,OK,Y,
270,2,Arkansas,,,05,Arkansas GIS Office,https://gis.arkansas.gov/arcgis/rest/services,Y,Y,OK,Y, 
271,2,Arkansas,,,05,Arkansas GIS Office,https://geostor.arkansas.gov/ArcGIS/rest/services,Y,Y,OK,Y, 
272,2,Arkansas,,,05,Arkansas GIS Office,http://www.geostor.arkansas.gov/ArcGIS/rest/services,Y,Y,X,Y,https has 
273,2,Arkansas,,,05,Arkansas GIS Office,http://www.geostor.arkansas.gov/arcgis/rest/services,Y,Y,X,Y,https has 
274,2,Arkansas,,,05,Arkansas Game and Fish Commission,https://gisec2.agfc.com/arcgis/rest/services,Y,Y,OK,Y,
275,2,Arkansas,,,05,Arkansas Department of Transportation,https://arc.arkansashighways.com/arcgis/rest/services,Y,Y,OK,Y,
276,2,Arkansas,,,05,Arkansas Department of Environmental Quality,https://gis.adeq.state.ar.us/arcgis/rest/services,Y,Y,OK,Y,
277,2,Arkansas,,,05,University of Arkansas at Little Rock - GIS Applications Laboratory,https://argis.ualr.edu/arcgis/rest/services,Y,Y,OK,Y,
278,2,Arkansas,,,05,Arkansas various layers,https://maps.meshekgis.com/arcgis/rest/services/public,Y,Y,OK,Y,lots of flood related data 
279,2,Arkansas,,,05,This layer might be statewide parcels,https://www.efsedge.com/arcgis/rest/services/Apprentice/Statewide/MapServer,Y,Y,OK,Y,
280,2,Arkansas,,,,Northwest Arkansas Regional Planning Commission,https://gis.nwarpc.org/arcgis/rest/services,Y,Y,OK,Y,
281,2,Arkansas,,,,Western Arkansas Planning & Development District,https://www.wagis.org/arcgis/rest/services,Y,Y,OK,Y,
282,2,Arkansas,Ashley,,05003,,https://www.efsedge.com/arcgis/rest/services/Ashley_County,Y,Y,OK,Y,
283,2,Arkansas,Benton,,05007,,https://gis.bentoncountyar.gov/arcgis/rest/services,Y,N,OK,Y,
284,2,Arkansas,Benton,,05007,,https://gis.nwarpc.org/arcgis/rest/services/Benton_County,Y,Y,OK,Y, 
285,2,Arkansas,Benton,,05007,,https://gis.nwarpc.org/arcgis/rest/services/Imagery/Imagery_2020_BentonCounty/MapServer,Y,Y,OK,Y, 
286,2,Arkansas,Benton,,05007,,https://gis.nwarpc.org/arcgis/rest/services/Base_Maps/NWARPC_Basemap/MapServer/18,Y,Y,OK,Y,
287,2,Arkansas,Bradley,,05011,,https://www.efsedge.com/arcgis/rest/services/Bradley_County,Y,Y,OK,Y,
288,2,Arkansas,Calhoun,,05013,,https://www.efsedge.com/arcgis/rest/services/Calhoun_County,Y,Y,OK,Y,
289,2,Arkansas,Chicot,,05017,,https://www.efsedge.com/arcgis/rest/services/Chicot_County,Y,Y,OK,Y,
290,2,Arkansas,Columbia,,05027,,https://www.efsedge.com/arcgis/rest/services/Columbia_County,Y,Y,OK,Y,
291,2,Arkansas,Conway,,05029,,https://gis.conwayarkansas.gov/arcgis/rest/services,Y,Y,OK,Y,
292,2,Arkansas,Craighead,,05031,,https://www.efsedge.com/arcgis/rest/services/Craighead,Y,Y,OK,Y, 
293,2,Arkansas,Craighead,,05031,,https://web2.mobile311.com/arcgis/rest/services/Arkansas/CraigheadCountyAR/MapServer,Y,Y,OK,Y,
294,2,Arkansas,Crittenden,,05035,,https://www.efsedge.com/arcgis/rest/services/Crittenden_County,Y,Y,OK,Y,
295,2,Arkansas,Dallas,,05039,,https://www.efsedge.com/arcgis/rest/services/Dallas_County,Y,Y,OK,Y,
296,2,Arkansas,Desha,,05041,,https://www.efsedge.com/arcgis/rest/services/Desha_County,Y,Y,OK,Y,
297,2,Arkansas,Drew,,05043,,https://www.efsedge.com/arcgis/rest/services/Drew_County,Y,Y,OK,Y,
298,2,Arkansas,Faulkner,,05045,,https://www.efsedge.com/arcgis/rest/services/Faulkner_County,Y,Y,OK,Y,
299,2,Arkansas,Grant,,05053,,https://www.efsedge.com/arcgis/rest/services/Grant,Y,Y,OK,Y,
300,2,Arkansas,Howard,,05061,,https://www.efsedge.com/arcgis/rest/services/Howard_County,Y,Y,OK,Y,
301,2,Arkansas,Johnson,,05071,,https://www.efsedge.com/arcgis/rest/services/Johnson_County,Y,Y,OK,Y,
302,2,Arkansas,Lee,,05077,,https://www.efsedge.com/arcgis/rest/services/Lee_County,Y,Y,OK,Y,
303,2,Arkansas,Logan,,05083,,https://www.efsedge.com/arcgis/rest/services/Logan_County,Y,Y,OK,Y,
304,2,Arkansas,Ouachita,,05103,,https://www.efsedge.com/arcgis/rest/services/Ouachita_County,Y,Y,OK,Y,
305,2,Arkansas,Pike,,05109,,https://www.efsedge.com/arcgis/rest/services/Pike_County,Y,Y,OK,Y,
306,2,Arkansas,Poinsett,,05111,,https://www.efsedge.com/arcgis/rest/services/Poinsett_County,Y,Y,OK,Y,
307,2,Arkansas,Pope,,05115,,https://www.efsedge.com/arcgis/rest/services/Pope_County,Y,Y,OK,Y,
308,2,Arkansas,Pulaski,,05119,,https://www.pagis.org/arcgis/rest/services,Y,Y,OK,Y,
309,2,Arkansas,Saline,,05125,,https://www.efsedge.com/arcgis/rest/services/Saline_County,Y,Y,OK,Y,
310,2,Arkansas,St. Francis,,05123,,https://www.efsedge.com/arcgis/rest/services/StFrancis_County,Y,Y,OK,Y,
311,2,Arkansas,Stone,,05137,,https://www.efsedge.com/arcgis/rest/services/Stone_County,Y,Y,OK,Y,
312,2,Arkansas,Union,,05139,,https://www.efsedge.com/arcgis/rest/services/Union_County,Y,Y,OK,Y,
313,2,Arkansas,Washington,,05143,,https://arcserv.co.washington.ar.us/server/rest/services,Y,Y,OK,Y, 
314,2,Arkansas,Washington,,05143,,https://gis.nwarpc.org/arcgis/rest/services/Imagery/Imagery_2021_WashingtonCounty/MapServer,Y,Y,OK,Y, 
315,2,Arkansas,Washington,,05143,,https://gis.nwarpc.org/arcgis/rest/services/Base_Maps/NWARPC_Basemap/MapServer/8,Y,Y,OK,Y,
316,2,Arkansas,Yell,,05149,,https://www.efsedge.com/arcgis/rest/services/Yell_County,Y,Y,OK,Y,
317,2,Arkansas,,Altus,,,https://maps.meshekgis.com/arcgis/rest/services/City_of_Altus,Y,Y,OK,Y,
318,2,Arkansas,,Bella Vista,,,https://gis.nwarpc.org/arcgis/rest/services/Bella_Vista,Y,Y,OK,Y,
319,2,Arkansas,,Benton,,,https://www.efsedge.com/arcgis/rest/services/City_of_Benton,Y,Y,OK,Y,
320,2,Arkansas,,Bentonville,,,https://gis.bentonvillear.com/arcgis/rest/services,Y,Y,OK,Y,
321,2,Arkansas,,Bryant,,,https://www.efsedge.com/arcgis/rest/services/BryantCity,Y,Y,OK,Y,
322,2,Arkansas,,Cave Springs,,,https://gis.nwarpc.org/arcgis/rest/services/Cave_Springs,Y,Y,OK,Y,
323,2,Arkansas,,Decatur,,,https://gis.nwarpc.org/arcgis/rest/services/Decatur,Y,Y,OK,Y,
324,2,Arkansas,,Farmington,,,https://gis.nwarpc.org/arcgis/rest/services/Farmington,Y,Y,OK,Y,
325,2,Arkansas,,Fayetteville,,,https://maps.fayetteville-ar.gov/server/rest/services,Y,Y,OK,Y,
326,2,Arkansas,,Fort Smith,,,https://gisapps.fortsmithar.gov/arcgis/rest/services,Y,N,OK,Y,
327,2,Arkansas,,Garfield,,,https://gis.nwarpc.org/arcgis/rest/services/Garfield,Y,Y,OK,Y,
328,2,Arkansas,,Gentry,,,https://gis.nwarpc.org/arcgis/rest/services/Gentry,Y,Y,OK,Y,
329,2,Arkansas,,Goshen,,,https://gis.nwarpc.org/arcgis/rest/services/Goshen,Y,Y,OK,Y,
330,2,Arkansas,,Gravette,,,https://gis.nwarpc.org/arcgis/rest/services/Gravette,Y,Y,OK,Y,
331,2,Arkansas,,Greenland,,,https://gis.nwarpc.org/arcgis/rest/services/Greenland,Y,Y,OK,Y,
332,2,Arkansas,,Haskell,,,https://www.efsedge.com/arcgis/rest/services/City_of_Haskell,Y,Y,OK,Y,
333,2,Arkansas,,Highfill,,,https://gis.nwarpc.org/arcgis/rest/services/Highfill,Y,Y,OK,Y,
334,2,Arkansas,,Hot Springs,,,https://maps.cityhs.net/arcgiswebadaptor/rest/services,Y,Y,OK,Y,
335,2,Arkansas,,Hot Springs Village,,,https://www.efsedge.com/arcgis/rest/services/HSV,Y,Y,OK,Y,
336,2,Arkansas,,Lawrence,,,https://gis2.lawrenceks.org/arcgis/rest/services,Y,Y,OK,Y,
337,2,Arkansas,,Lenexa,,,https://gis.lenexa.com/arcgis/rest/services,Y,Y,OK,Y,
338,2,Arkansas,,Lincoln,,,https://gis.nwarpc.org/arcgis/rest/services/Lincoln,Y,Y,OK,Y,
339,2,Arkansas,,Little Rock,,,https://maps.littlerock.gov/server/rest/services,Y,Y,OK,Y,
340,2,Arkansas,,Lonoke,,,https://www.efsedge.com/arcgis/rest/services/Lonoke,Y,Y,OK,Y,
341,2,Arkansas,,Lowell,,,https://gis.nwarpc.org/arcgis/rest/services/Lowell,Y,Y,OK,Y,
342,2,Arkansas,,Moore,,,https://maps.meshekgis.com/arcgis/rest/services/City_of_Moore,Y,Y,OK,Y,
343,2,Arkansas,,Pea Ridge,,,https://gis.nwarpc.org/arcgis/rest/services/Pea_Ridge,Y,Y,OK,Y,
344,2,Arkansas,,Rogers,,,https://gis.rogersar.gov/gis/rest/services,Y,Y,OK,Y,
345,2,Arkansas,,Springdale,,,https://gis2.springdalear.gov/arcgis/rest/services,Y,Y,OK,Y, 
346,2,Arkansas,,Springdale,,,https://web2.mobile311.com/arcgis/rest/services/Arkansas/SpringdaleAR/MapServer,Y,Y,OK,Y,
347,2,Arkansas,,Stuttgart,,,https://web2.mobile311.com/arcgis/rest/services/Arkansas/StuttgartAR/MapServer,Y,Y,OK,N,
348,2,Arkansas,,Sulphur Springs,,,https://gis.nwarpc.org/arcgis/rest/services/Sulphur_Springs,Y,Y,OK,Y,
349,2,Arkansas,,Tontitown,,,https://gis.nwarpc.org/arcgis/rest/services/Tontitown,Y,Y,OK,Y,
350,2,Arkansas,,West Fork,,,https://gis.nwarpc.org/arcgis/rest/services/West_Fork,Y,Y,OK,Y,
351,2,California,,,06,California Department of Technology,https://services3.arcgis.com/uknczv4rpevve42E/ArcGIS/rest/services,Y,Y,OK,Y, Evacuations: .../CA_EVACUATIONS_PROD/FeatureServer/0 
352,2,California,,,06,California Natural Resources Agency,https://gis.cnra.ca.gov/arcgis/rest/services,Y,Y,OK,Y, 
353,2,California,,,06,California Natural Resources Agency,https://devegis.fire.ca.gov/arcgis/rest/services,Y,Y,OK,Y,
354,2,California,,,06,California Department of Water Resources,https://gis.water.ca.gov/arcgis/rest/services,Y,Y,OK,Y,
355,2,California,,,06,California Water Resources Control Board,https://gispublic.waterboards.ca.gov/arcgis/rest/services,Y,Y,OK,Y,
356,2,California,,,06,California Flood Emergency Response Information Exchange (FERIX),https://ferix.water.ca.gov/arcgis/rest/services,Y,Y,OK,Y,
357,2,California,,,06,California Statewide Groundwater Elevation Monitoring (CASGEM),https://casgemgis.water.ca.gov/arcgis/rest/services,Y,Y,OK,Y,
358,2,California,,,06,California Department of Fish and Wildlife,https://map.dfg.ca.gov/arcgis/rest/services,Y,Y,OK,Y,
359,2,California,,,06,California Department of Transportation,https://gisdata.dot.ca.gov/arcgis/rest/services,Y,Y,OK,Y, 
360,2,California,,,06,California Department of Transportation,https://odpsvcs.dot.ca.gov/arcgis/rest/services,Y,Y,OK,Y,
361,2,California,,,06,California Energy Commission,https://services3.arcgis.com/bWPjFyq029ChCGur/ArcGIS/rest/services,Y,Y,OK,Y,
362,2,California,,,06,CalFire,https://egis.fire.ca.gov/arcgis/rest/services,Y,Y,OK,Y,
363,2,California,,,06,UC Davis Center for Regional Change,https://interact.regionalchange.ucdavis.edu/arcgis/rest/services,Y,Y,OK,Y,
364,2,California,,,06,Fresno State University,http://spatial.lib.csufresno.edu/arcgis/rest/services,N,Y,,Y,
365,2,California,,,06,California various layers,https://atlas.resources.ca.gov/arcgis/rest/services,Y,Y,OK,Y, 
366,2,California,,,06,California various layers,https://services.gis.ca.gov/arcgis/rest/services,Y,Y,OK,Y, Transportation/Bottleneck 
367,2,California,,,06,California various layers,https://services1.arcgis.com/jUJYIo9tSA7EHvfZ/ArcGIS/rest/services,Y,Y,OK,Y, 
368,2,California,,,06,California various layers,https://services1.arcgis.com/PCHfdHz4GlDNAhBb/arcgis/rest/services,Y,Y,OK,Y, 
369,2,California,,,06,California various layers,https://services1.arcgis.com/sTaVXkn06Nqew9yU/arcgis/rest/services,Y,Y,OK,Y, 
370,2,California,,,06,California various layers,https://services3.arcgis.com/i2dkYWmb4wHvYPda/ArcGIS/rest/services,Y,Y,OK,Y, 
371,2,California,,,06,California various layers,https://services6.arcgis.com/bxsVBCAOuftUsVxD/arcgis/rest/services,Y,Y,OK,Y, 
372,2,California,,,06,California various layers,https://services7.arcgis.com/1hXKyJAQgsvzDCOs/arcgis/rest/services,Y,Y,OK,Y, 
373,2,California,,,06,California various layers,https://services8.arcgis.com/s7n9cRiugyMCsR0U/ArcGIS/rest/services,Y,Y,OK,Y, 
374,2,California,,,06,California various layers,https://conservation2.arcgisonline.com/arcgis/rest/services,Y,Y,X,Y,
375,2,California,,,06,California various layers,https://services.arcgis.com/BLN4oKB0N1YSgvY8/ArcGIS/rest/services,Y,Y,OK,Y, Lots of good layers. Wildland fire layers. 
376,2,California,,,,Southern California Association of Governments,https://maps.scag.ca.gov/scaggis/rest/services,Y,Y,OK,Y,
377,2,California,,,,Metropolitan Transportation Commission (Bay area),https://services3.arcgis.com/i2dkYWmb4wHvYPda/arcgis/rest/services,Y,Y,OK,Y,
378,2,California,,,,San Diego Association of Governments,https://gissd.sandag.org/rdw/rest/services,Y,Y,OK,Y,
379,2,California,Alameda,,06001,,https://gis.acgov.org/arcgis/rest/services,Y,Y,OK,Y,
380,2,California,Butte,,06007,,http://gis.buttecounty.net/arcgis/rest/services,N,Y,,Y,
381,2,California,Calaveras,,06009,,https://gisportal.co.calaveras.ca.us/arcserver/rest/services,Y,Y,OK,Y,
382,2,California,Contra Costa,,06013,,https://ccmap.cccounty.us/arcgis/rest/services/INTERNET/BASE_DATA_WEB/MapServer,Y,Y,OK,Y,
383,2,California,Del Norte,,06015,,https://services3.arcgis.com/IkUDY1vRIUWiVvcz/arcgis/rest/services,Y,Y,OK,Y,
384,2,California,El Dorado,,06017,,https://see-eldorado.edcgov.us/arcgis/rest/services,Y,Y,OK,Y,
385,2,California,Fortana,,,,https://services1.arcgis.com/XhE4Nx2bBPScQrhF/ArcGIS/rest/services,Y,Y,OK,Y,
386,2,California,Fresno,,06019,,https://gisprod10.co.fresno.ca.us/server/rest/services,Y,N,OK,Y,
387,2,California,Glenn,,06021,,https://services3.arcgis.com/GUHJKBhKMcD5JjTe/arcgis/rest/services,Y,Y,OK,Y, 
388,2,California,Humboldt,,06023,,https://webgis.co.humboldt.ca.us/arcgis/rest/services,Y,N,OK,Y,
389,2,California,Kern,,06029,,https://maps.co.kern.ca.us/arcgis/rest/services,Y,Y,OK,Y, 
390,2,California,Kern,,06029,,https://phweb.co.kern.ca.us/arcgis/rest/services,Y,Y,OK,Y,
391,2,California,Kings,,06031,,https://services3.arcgis.com/24gLq1DBBzDfd0cZ/arcgis/rest/services,Y,Y,OK,Y,
392,2,California,Lake,,06033,,https://gispublic.co.lake.ca.us/server/rest/services,Y,Y,OK,Y,
393,2,California,Los Angeles,,06037,,https://arcgis.gis.lacounty.gov/arcgis/rest/services,Y,Y,OK,Y, 
394,2,California,Los Angeles,,06037,,https://public.gis.lacounty.gov/public/rest/services,Y,Y,OK,Y, 
395,2,California,Los Angeles,,06037,,https://assessor.gis.lacounty.gov/assessor/rest/services,Y,Y,OK,Y, 
396,2,California,Los Angeles,,06037,,https://dpw.gis.lacounty.gov/dpw/rest/services,Y,Y,OK,Y, 
397,2,California,Los Angeles,,06037,,https://rpgis.isd.lacounty.gov/arcgis/rest/services,Y,Y,OK,Y, 
398,2,California,Los Angeles,,06037,,https://services1.arcgis.com/tp9wqSVX1AitKgjd/arcgis/rest/services,Y,Y,OK,Y, 
399,2,California,Los Angeles,,06037,,https://services.arcgis.com/RmCCgQtiZLDCtblq/arcgis/rest/services,Y,Y,OK,Y, 
400,2,California,Los Angeles,,06037,,https://cache.gis.lacounty.gov/cache/rest/services,Y,Y,OK,Y,
401,2,California,Marin,,06041,,https://gis.marinpublic.com/arcgis/rest/services,Y,Y,OK,Y, 
402,2,California,Marin,,06041,,https://gis.marinpublic.com/ArcGIS/rest/services,Y,Y,OK,Y,
403,2,California,Mariposa,,06043,,https://services2.arcgis.com/wEula7SYiezXcdRv/ArcGIS/rest/services,Y,Y,OK,Y,
404,2,California,Merced,,06047,,https://map.co.merced.ca.us/arcgis/rest/services,Y,Y,OK,Y, 
405,2,California,Merced,,06047,,https://services6.arcgis.com/LYh3hRvKq5ASgAVM/arcgis/rest/services,Y,Y,OK,Y,
